contact_code,party_id,contact_id,name,relationship,segment,company_id
2241,12241,2241,Sed Et Libero Consulting,S,,999
2242,12242,2242,Senectus Et Incorporated,S,,999
2243,12243,2243,Consequat Enim Inc.,S,,999
2244,12244,2244,Sed Est Nunc Foundation,S,,999
2245,12245,2245,Pede Institute,S,,999
2246,12246,2246,Justo Sit Amet Limited,S,,999
2247,12247,2247,Sit Amet Dapibus Ltd,S,,999
2248,12248,2248,Quisque Corp.,S,,999
2249,12249,2249,In Hendrerit Corp.,S,,999
2250,12250,2250,Tortor Nunc Institute,S,,999
2251,12251,2251,Sapien Gravida Limited,S,,999
2252,12252,2252,Arcu Incorporated,S,,999
2253,12253,2253,Pellentesque Tellus Corp.,S,,999
2254,12254,2254,Auctor Non Feugiat Foundation,S,,999
2255,12255,2255,Mi Eleifend PC,S,,999
2256,12256,2256,Ligula Nullam Foundation,S,,999
2257,12257,2257,Vulputate Nisi Sem Corporation,S,,999
2258,12258,2258,Primis In Associates,S,,999
2259,12259,2259,Fringilla Donec Feugiat Institute,S,,999
2260,12260,2260,Fusce Aliquet LLC,S,,999
2261,12261,2261,Pellentesque LLP,S,,999
2262,12262,2262,Integer Aliquam LLP,S,,999
2263,12263,2263,Sit Amet Ornare Inc.,S,,999
2264,12264,2264,Tincidunt Nibh PC,S,,999
2265,12265,2265,Ligula Elit Ltd,S,,999
2266,12266,2266,Et Limited,S,,999
2267,12267,2267,Dictum Industries,S,,999
2268,12268,2268,Non Egestas A Consulting,S,,999
2269,12269,2269,Dolor Tempus Corporation,S,,999
2270,12270,2270,Quis Pede Institute,S,,999
2271,12271,2271,Lacus Pede Industries,S,,999
2272,12272,2272,Mauris Molestie Consulting,S,,999
2273,12273,2273,Fringilla Mi Lacinia PC,S,,999
2274,12274,2274,Blandit Consulting,S,,999
2275,12275,2275,Montes Nascetur Ridiculus Incorporated,S,,999
2276,12276,2276,Pede Limited,S,,999
2277,12277,2277,Metus Aenean Sed LLP,S,,999
2278,12278,2278,Faucibus Orci Luctus LLP,S,,999
2279,12279,2279,Id LLC,S,,999
2280,12280,2280,Nonummy Ac Company,S,,999
2281,12281,2281,Nunc Interdum Feugiat LLP,S,,999
2282,12282,2282,Velit Industries,S,,999
2283,12283,2283,Adipiscing Non Luctus Company,S,,999
2284,12284,2284,Eros Nec Tellus PC,S,,999
2285,12285,2285,Augue Ut Inc.,S,,999
2286,12286,2286,Molestie Orci Tincidunt Company,S,,999
2287,12287,2287,Sed Ltd,S,,999
2288,12288,2288,Id Ante Nunc Company,S,,999
2289,12289,2289,Nonummy Fusce Fermentum Inc.,S,,999
2290,12290,2290,Ac Corp.,S,,999
2291,12291,2291,Nonummy LLC,S,,999
2292,12292,2292,Lobortis Corporation,S,,999
2293,12293,2293,Gravida Sagittis Ltd,S,,999
2294,12294,2294,Phasellus Ornare Fusce Incorporated,S,,999
2295,12295,2295,Arcu Corp.,S,,999
2296,12296,2296,Pharetra Ut Foundation,S,,999
2297,12297,2297,Tincidunt Nibh LLC,S,,999
2298,12298,2298,Vitae Aliquam Eros LLC,S,,999
2299,12299,2299,Mus Proin Corp.,S,,999
2300,12300,2300,Fermentum Vel Mauris Corporation,S,,999
2301,12301,2301,Donec Ltd,S,,999
2302,12302,2302,Lectus Cum Sociis Consulting,S,,999
2303,12303,2303,Posuere Corporation,S,,999
2304,12304,2304,Pede Nonummy Ut Industries,S,,999
2305,12305,2305,Aliquet Incorporated,S,,999
2306,12306,2306,Scelerisque Company,S,,999
2307,12307,2307,Erat Vel Pede Ltd,S,,999
2308,12308,2308,Sit Foundation,S,,999
2309,12309,2309,Ipsum Primis PC,S,,999
2310,12310,2310,Pellentesque Ultricies Limited,S,,999
2311,12311,2311,Vulputate Dui Nec LLC,S,,999
2312,12312,2312,Aliquam Eu Ltd,S,,999
2313,12313,2313,Adipiscing Ligula LLC,S,,999
2314,12314,2314,Metus Corp.,S,,999
2315,12315,2315,Fringilla Associates,S,,999
2316,12316,2316,Cras Corporation,S,,999
2317,12317,2317,Mauris Associates,S,,999
2318,12318,2318,Ipsum Cursus Vestibulum Inc.,S,,999
2319,12319,2319,Aliquam Tincidunt LLP,S,,999
2320,12320,2320,Faucibus Orci Luctus Incorporated,S,,999
2321,12321,2321,Orci Lacus Vestibulum Foundation,S,,999
2322,12322,2322,Blandit Ltd,S,,999
2323,12323,2323,Neque Ltd,S,,999
2324,12324,2324,Mauris Aliquam Eu Limited,S,,999
2325,12325,2325,Non Limited,S,,999
2326,12326,2326,Dolor Sit Industries,S,,999
2327,12327,2327,Ullamcorper Duis PC,S,,999
2328,12328,2328,Libero Et Tristique Institute,S,,999
2329,12329,2329,Adipiscing Lacus Incorporated,S,,999
2330,12330,2330,Sodales Limited,S,,999
2331,12331,2331,Quisque Tincidunt Pede Industries,S,,999
2332,12332,2332,Ut Sagittis Lobortis Industries,S,,999
2333,12333,2333,Pretium Neque Morbi LLP,S,,999
2334,12334,2334,Lectus Consulting,S,,999
2335,12335,2335,Dictum Corp.,S,,999
2336,12336,2336,Posuere Cubilia Institute,S,,999
2337,12337,2337,Vivamus PC,S,,999
2338,12338,2338,Mattis Cras Eget Foundation,S,,999
2339,12339,2339,Amet Ante Vivamus Foundation,S,,999
2340,12340,2340,Tortor Incorporated,S,,999
2341,12341,2341,Massa Mauris Vestibulum Corporation,S,,999
2342,12342,2342,Nec Tempus Company,S,,999
2343,12343,2343,Sit Associates,S,,999
2344,12344,2344,Nulla Tempor LLC,S,,999
2345,12345,2345,Risus Ltd,S,,999
2346,12346,2346,Nec Imperdiet LLP,S,,999
2347,12347,2347,Orci Associates,S,,999
2348,12348,2348,Neque Venenatis Inc.,S,,999
2349,12349,2349,Morbi Non Sapien Ltd,S,,999
2350,12350,2350,Scelerisque Neque Nullam LLP,S,,999
2351,12351,2351,Eleifend Cras Sed LLC,S,,999
2352,12352,2352,Ornare Sagittis Felis LLP,S,,999
2353,12353,2353,Lectus Quis Associates,S,,999
2354,12354,2354,Ut PC,S,,999
2355,12355,2355,Sollicitudin Orci Institute,S,,999
2356,12356,2356,Nec Company,S,,999
2357,12357,2357,Eget Inc.,S,,999
2358,12358,2358,Ut Nisi Corporation,S,,999
2359,12359,2359,Libero Lacus Varius Corp.,S,,999
2360,12360,2360,Suspendisse Industries,S,,999
2361,12361,2361,Quam Pellentesque Habitant Corp.,S,,999
2362,12362,2362,Ac LLC,S,,999
2363,12363,2363,Nunc PC,S,,999
2364,12364,2364,Pellentesque Habitant Morbi Incorporated,S,,999
2365,12365,2365,Aenean Eget Metus Associates,S,,999
2366,12366,2366,Cras Eget Nisi Limited,S,,999
2367,12367,2367,Vitae Aliquet Nec Limited,S,,999
2368,12368,2368,Erat Vivamus Corporation,S,,999
2369,12369,2369,Aenean Gravida Inc.,S,,999
2370,12370,2370,Augue Sed Molestie Consulting,S,,999
2371,12371,2371,Ac Mattis Velit Incorporated,S,,999
2372,12372,2372,Arcu Imperdiet Company,S,,999
2373,12373,2373,Ut Pellentesque Industries,S,,999
2374,12374,2374,Morbi Accumsan Laoreet Inc.,S,,999
2375,12375,2375,Faucibus Leo In Incorporated,S,,999
2376,12376,2376,Vitae Erat Vivamus Institute,S,,999
2377,12377,2377,Arcu Vestibulum Corporation,S,,999
2378,12378,2378,Congue In Scelerisque Limited,S,,999
2379,12379,2379,Lectus A Sollicitudin Corp.,S,,999
2380,12380,2380,Nec Corporation,S,,999
2381,12381,2381,Faucibus Id Libero Corp.,S,,999
2382,12382,2382,Gravida Molestie Industries,S,,999
2383,12383,2383,Mi Felis Adipiscing LLP,S,,999
2384,12384,2384,Quam Vel Sapien Corporation,S,,999
2385,12385,2385,Eu Eleifend PC,S,,999
2386,12386,2386,Feugiat Consulting,S,,999
2387,12387,2387,Nullam Consulting,S,,999
2388,12388,2388,In Corp.,S,,999
2389,12389,2389,Donec Egestas Corp.,S,,999
2390,12390,2390,Cubilia Limited,S,,999
2391,12391,2391,Morbi Associates,S,,999
2392,12392,2392,Justo Sit Incorporated,S,,999
2393,12393,2393,Purus Inc.,S,,999
2394,12394,2394,Enim Consulting,S,,999
2395,12395,2395,Dolor Sit Incorporated,S,,999
2396,12396,2396,Sagittis Felis Donec Incorporated,S,,999
2397,12397,2397,Vivamus Sit LLC,S,,999
2398,12398,2398,Donec LLC,S,,999
2399,12399,2399,Dis Parturient PC,S,,999
2400,12400,2400,Montes LLC,S,,999
2401,12401,2401,Fusce Company,S,,999
2402,12402,2402,Nam Tempor Diam Associates,S,,999
2403,12403,2403,Netus Et Institute,S,,999
2404,12404,2404,Ullamcorper Duis At Industries,S,,999
2405,12405,2405,Nec PC,S,,999
2406,12406,2406,Metus Vivamus Ltd,S,,999
2407,12407,2407,Sapien Cursus LLP,S,,999
2408,12408,2408,Phasellus Company,S,,999
2409,12409,2409,Et Nunc Quisque Limited,S,,999
2410,12410,2410,Magna Tellus Faucibus Corporation,S,,999
2411,12411,2411,Sit Amet Corporation,S,,999
2412,12412,2412,Aliquam Eu Accumsan Institute,S,,999
2413,12413,2413,Donec Est Mauris Inc.,S,,999
2414,12414,2414,Magna LLP,S,,999
2415,12415,2415,Aliquam Rutrum Lorem Incorporated,S,,999
2416,12416,2416,Sem Mollis Industries,S,,999
2417,12417,2417,Interdum Libero Dui Corporation,S,,999
2418,12418,2418,Sed PC,S,,999
2419,12419,2419,In Tempus PC,S,,999
2420,12420,2420,Morbi Non Ltd,S,,999
2421,12421,2421,Eget Varius Limited,S,,999
2422,12422,2422,Nullam Suscipit Est Consulting,S,,999
2423,12423,2423,Sed Dictum Eleifend Limited,S,,999
2424,12424,2424,Phasellus Nulla Consulting,S,,999
2425,12425,2425,Justo Praesent Luctus Corp.,S,,999
2426,12426,2426,Nam Consequat Dolor Limited,S,,999
2427,12427,2427,Vitae LLC,S,,999
2428,12428,2428,Gravida Sagittis Ltd,S,,999
2429,12429,2429,Luctus Consulting,S,,999
2430,12430,2430,Purus Duis Elementum Incorporated,S,,999
2431,12431,2431,A Malesuada Foundation,S,,999
2432,12432,2432,Litora Torquent Per Ltd,S,,999
2433,12433,2433,Sem Company,S,,999
2434,12434,2434,Nisi Aenean LLC,S,,999
2435,12435,2435,Nullam Limited,S,,999
2436,12436,2436,Vitae Industries,S,,999
2437,12437,2437,Lectus Cum Foundation,S,,999
2438,12438,2438,Ligula Donec Luctus PC,S,,999
2439,12439,2439,Id LLP,S,,999
2440,12440,2440,Ipsum Primis In Ltd,S,,999
2441,12441,2441,Phasellus Dapibus Quam Ltd,S,,999
2442,12442,2442,Mauris Associates,S,,999
2443,12443,2443,Urna PC,S,,999
2444,12444,2444,Metus Corporation,S,,999
2445,12445,2445,Adipiscing Fringilla Consulting,S,,999
2446,12446,2446,Duis Sit LLC,S,,999
2447,12447,2447,Mauris Nulla Institute,S,,999
2448,12448,2448,Est Corp.,S,,999
2449,12449,2449,Eu Nulla LLC,S,,999
2450,12450,2450,Nunc Ut Limited,S,,999
2451,12451,2451,Nonummy Ipsum Institute,S,,999
2452,12452,2452,Diam Proin Dolor Ltd,S,,999
2453,12453,2453,Donec Nibh Quisque Inc.,S,,999
2454,12454,2454,Sed Corp.,S,,999
2455,12455,2455,Egestas Industries,S,,999
2456,12456,2456,Nisl Nulla Eu Limited,S,,999
2457,12457,2457,Libero Associates,S,,999
2458,12458,2458,Ultrices Duis Foundation,S,,999
2459,12459,2459,Ac Inc.,S,,999
2460,12460,2460,Dapibus Rutrum Ltd,S,,999
2461,12461,2461,Vehicula Risus Corporation,S,,999
2462,12462,2462,Nunc Incorporated,S,,999
2463,12463,2463,Proin Incorporated,S,,999
2464,12464,2464,Maecenas Ornare LLC,S,,999
2465,12465,2465,Dapibus Inc.,S,,999
2466,12466,2466,Praesent Eu Limited,S,,999
2467,12467,2467,Sed Diam Lorem Inc.,S,,999
2468,12468,2468,Pede Nec PC,S,,999
2469,12469,2469,Lectus Associates,S,,999
2470,12470,2470,Mi Limited,S,,999
2471,12471,2471,Donec Non Justo Company,S,,999
2472,12472,2472,Praesent Eu Institute,S,,999
2473,12473,2473,Ante Maecenas Associates,S,,999
2474,12474,2474,Nibh Lacinia Orci LLP,S,,999
2475,12475,2475,Tellus Suspendisse Sed Industries,S,,999
2476,12476,2476,Integer Sem Corporation,S,,999
2477,12477,2477,Porttitor Interdum Sed PC,S,,999
2478,12478,2478,Sagittis Placerat Cras Institute,S,,999
2479,12479,2479,Et Rutrum PC,S,,999
2480,12480,2480,Amet Ultricies Sem Institute,S,,999
2481,12481,2481,Curabitur Vel Lectus LLC,S,,999
2482,12482,2482,Long term interest,G,,999
2483,12483,2483,Long term debt,G,,999
2484,12484,2484,Bank charges,G,,999
2485,12485,2485,Intercompany entity,G,,999
2486,12486,2486,Suspense account,G,,999
2487,12487,2487,VAT received,G,,999
2488,12488,2488,Work permits,G,,999
2489,12489,2489,Rejected Payments,G,,999
2490,12490,2490,Cash in transit,G,,999
2491,12491,2491,ABN salaries,G,,999
2492,12492,2492,Wage taxes and social security,G,,999
2493,12493,2493,Rabobank bank,G,,999
2494,12494,2494,Miscellaneous,G,,999
2495,12495,2495,Bank interest,G,,999
2496,12496,2496,Other payable,G,,999
2497,12497,2497,Other receivables,G,,999
2498,12498,2498,Hotels,G,,999
2499,12499,2499,Air fares,G,,999
2500,12500,2500,Petty cash,G,,999
2501,12501,2501,Office supplies,G,,999
2502,12502,2502,IT services,G,,999
2503,12503,2503,Consulting fees,G,,999
2504,12504,2504,Salaries,G,,999
2505,12505,2505,Long term debt interest,G,,999
2506,12506,2506,Employer tax withholding,G,,999
2507,12507,2507,Net salaries payable,G,,999
2508,12508,2508,BTW 21% payable,G,,999
2509,12509,2509,Telephone,G,,999
